year,month,day,RMM1,RMM2,phase,amplitude
2008,7,11,-1.3361400,-0.27765372,1,1.3646837
2008,7,12,-1.0984272,-0.48130804,1,1.1992496
2008,7,13,-1.0222950,-0.83717889,1,1.3213462
2008,7,14,-0.99617970,-0.80028510,1,1.2778225
2008,7,15,-0.75473768,-0.94338137,2,1.2081380
2008,7,16,-0.24086465,-1.3831385,2,1.4039544
2008,7,17,-0.10222114,-1.5476567,2,1.5510287
2008,7,18,-7.24983439E-02,-1.4904008,2,1.4921629
2008,7,19,0.12519297,-1.6078336,3,1.6127003
2008,7,20,0.28282943,-1.5759917,3,1.6011691
2008,7,21,0.42821595,-1.0967138,3,1.1773487
2008,7,22,0.50180340,-0.65965974,3,0.82882905
2008,7,23,0.61860603,-0.64033067,3,0.89033520
2008,7,24,0.70029485,-0.21337737,4,0.73208112
2008,7,25,0.87750787,-0.12784262,4,0.88677156
2008,7,26,0.95290118,3.98893766E-02,5,0.95373571
2008,7,27,0.85977268,0.42087695,5,0.95725983
2008,7,28,0.75799286,0.53665215,5,0.92873502
2008,7,29,0.81475252,0.32121918,5,0.87578732
2008,7,30,0.77667421,6.31727576E-02,5,0.77923912
2008,7,31,0.75562763,-0.32735473,4,0.82348907
2008,8,1,0.98789692,-0.26183331,4,1.0220064
2008,8,2,1.0345834,-0.15803681,4,1.0465842
2008,8,3,0.86747032,-0.17973170,4,0.88589406
2008,8,4,0.54748470,-7.85599127E-02,4,0.55309236
2008,8,5,0.38721406,-0.11186419,4,0.40304878
2008,8,6,-2.87773516E-02,-0.48077339,2,0.48163387
2008,8,7,-0.26375902,-0.75110656,2,0.79607153
2008,8,8,-0.49937764,-0.88876879,2,1.0194548
2008,8,9,-0.53380865,-0.87592143,2,1.0257632
2008,8,10,-0.37642479,-0.89513588,2,0.97106326
2008,8,11,-0.16490293,-0.99967277,2,1.0131824
2008,8,12,-0.22974509,-1.1031867,2,1.1268557
2008,8,13,-0.40596512,-0.93041390,2,1.0151246
2008,8,14,-0.64995003,-1.0530852,2,1.2375070
2008,8,15,-0.64658189,-0.89872658,2,1.1071484
2008,8,16,-0.55808246,-0.98801494,2,1.1347377
2008,8,17,-0.57400209,-1.1012411,2,1.2418576
2008,8,18,-0.50575048,-1.1228055,2,1.2314527
2008,8,19,-0.39461908,-1.2385564,2,1.2999023
2008,8,20,-0.26386306,-1.3968869,2,1.4215896
2008,8,21,-0.30760863,-1.6407553,2,1.6693414
2008,8,22,-0.13302894,-1.7419088,2,1.7469810
2008,8,23,-0.11687011,-1.8810925,2,1.8847195
2008,8,24,-0.27097610,-1.7724698,2,1.7930636
2008,8,25,-0.45581287,-1.5530972,2,1.6186032
2008,8,26,-0.17820080,-1.4392345,2,1.4502245
2008,8,27,-0.22714093,-1.5307586,2,1.5475190
2008,8,28,-0.10904747,-1.4867353,2,1.4907291
2008,8,29,-0.13916847,-1.5547976,2,1.5610137
2008,8,30,-0.29764128,-1.4405982,2,1.4710248
2008,8,31,-0.32390371,-1.2808974,2,1.3212160
2008,9,1,-0.20580527,-1.2938073,2,1.3100736
2008,9,2,-8.36189184E-03,-1.4385386,2,1.4385629
2008,9,3,0.11130621,-1.2313397,3,1.2363602
2008,9,4,0.33855718,-1.1479218,3,1.1968063
2008,9,5,0.77824855,-0.98692673,3,1.2568593
2008,9,6,1.1283009,-1.0751383,4,1.5585202
2008,9,7,1.4395607,-0.91398633,4,1.7051996
2008,9,8,1.6371793,-0.75162250,4,1.8014696
2008,9,9,1.6793902,-0.54508895,4,1.7656368
2008,9,10,2.1230295,-0.24473324,4,2.1370888
2008,9,11,2.2584364,0.20052329,5,2.2673211
2008,9,12,2.2674949,0.47844246,5,2.3174212
2008,9,13,2.0555892,0.54386497,5,2.1263199
2008,9,14,1.8182029,0.56105447,5,1.9027990
2008,9,15,1.8963070,0.53997236,5,1.9716872
2008,9,16,1.6103036,0.53090549,5,1.6955644
2008,9,17,1.3893988,0.65566862,5,1.5363367
2008,9,18,1.0200449,0.49405628,5,1.1333946
2008,9,19,0.91787165,0.52020669,5,1.0550371
2008,9,20,0.85588193,0.58376259,5,1.0360080
2008,9,21,1.0250899,0.67615849,5,1.2280064
2008,9,22,1.1033589,0.73118860,5,1.3236456
2008,9,23,0.98705596,0.74234021,5,1.2350500
2008,9,24,0.86136633,0.88688248,6,1.2363303
2008,9,25,0.73055249,0.95714998,6,1.2040943
2008,9,26,0.48748067,0.86593854,6,0.99372381
2008,9,27,2.19202861E-02,1.1307120,6,1.1309245
2008,9,28,-0.48829317,0.90592247,7,1.0291383
2008,9,29,-0.58734256,0.76497686,7,0.96444851
2008,9,30,-0.74462062,0.45936537,8,0.87491506
2008,10,1,-0.54397523,0.20428999,8,0.58107096
2008,10,2,-0.76227850,2.54713241E-02,8,0.76270396
2008,10,3,-0.96997893,9.14230719E-02,8,0.97427785
2008,10,4,-0.87122154,-7.32784420E-02,1,0.87429786
2008,10,5,-0.78987277,-0.21357405,1,0.81823766
2008,10,6,-0.67660886,-0.25083408,1,0.72160739
2008,10,7,-0.25986204,-0.31418699,2,0.40772754
2008,10,8,-0.48095903,-0.52553999,2,0.71240008
2008,10,9,-0.75958210,-0.59819323,1,0.96685064
2008,10,10,-0.56050593,-0.67610949,2,0.87823170
2008,10,11,-0.42883712,-0.71121669,2,0.83050007
2008,10,12,-0.29168585,-0.70817971,2,0.76589757
2008,10,13,-3.95488665E-02,-0.65951169,2,0.66069645
2008,10,14,3.00083477E-02,-0.86320943,3,0.86373091
2008,10,15,0.20494801,-1.0425179,3,1.0624722
2008,10,16,0.48106456,-0.87524033,3,0.99873358
2008,10,17,0.55614448,-1.1047506,3,1.2368389
2008,10,18,0.62878239,-1.2173958,3,1.3701897
2008,10,19,1.0304433,-1.4648649,3,1.7909893
2008,10,20,1.4344285,-1.4759136,3,2.0581317
2008,10,21,1.5050138,-1.4804254,4,2.1110959
2008,10,22,1.5785598,-1.3078812,4,2.0499766
2008,10,23,1.8011370,-1.0226716,4,2.0712197
2008,10,24,2.1675088,-0.78961110,4,2.3068550
2008,10,25,2.3750489,-0.45752674,4,2.4187162
2008,10,26,2.1843584,-0.32828510,4,2.2088895
2008,10,27,2.0095265,-0.25933620,4,2.0261915
2008,10,28,2.0991647,0.15293296,5,2.1047282
2008,10,29,1.9620576,0.36626586,5,1.9959511
2008,10,30,1.8173295,0.59084153,5,1.9109632
2008,10,31,1.3204755,0.77001089,5,1.5285851
2008,11,1,0.73424441,0.79504067,6,1.0822221
2008,11,2,0.42621708,0.59323186,6,0.73046905
2008,11,3,9.51010808E-02,0.59762686,6,0.60514635
2008,11,4,-9.97642577E-02,0.20620574,7,0.22907141
2008,11,5,-1.06575815E-02,-0.21088742,2,0.21115655
2008,11,6,4.98366728E-02,-0.38604799,3,0.38925153
2008,11,7,0.36709523,-0.34901571,4,0.50652826
2008,11,8,0.72116756,-0.17803973,4,0.74281949
2008,11,9,1.1238590,-0.12838861,4,1.1311687
2008,11,10,1.2407945,-0.13352835,4,1.2479587
2008,11,11,1.2532474,-0.11779771,4,1.2587713
2008,11,12,1.2897174,-0.30237967,4,1.3246903
2008,11,13,1.1558698,-0.14400236,4,1.1648055
2008,11,14,0.97983903,-1.93362907E-02,4,0.98002982
2008,11,15,1.0334891,-6.60628825E-02,4,1.0355984
2008,11,16,1.1487259,0.12891051,5,1.1559365
2008,11,17,1.2078415,3.66004854E-02,5,1.2083960
2008,11,18,1.1395799,8.04568008E-02,5,1.1424166
2008,11,19,1.3593903,8.02752152E-02,5,1.3617585
2008,11,20,1.5938450,7.40791410E-02,5,1.5955656
2008,11,21,1.7032195,0.51051760,5,1.7780846
2008,11,22,1.9259340,0.80230069,5,2.0863624
2008,11,23,1.8542835,0.93757504,5,2.0778389
2008,11,24,1.4607899,0.93725467,5,1.7356132
2008,11,25,1.2268966,1.3195198,6,1.8017790
2008,11,26,0.88247764,1.3696616,6,1.6293372
2008,11,27,0.59696090,1.1518224,6,1.2973270
2008,11,28,0.39285731,1.3087014,6,1.3663954
2008,11,29,0.12820657,1.3751029,6,1.3810666
2008,11,30,2.36600228E-02,1.4101919,6,1.4103904
2008,12,1,0.17219327,1.4030600,6,1.4135869
2008,12,2,0.56514239,1.3136420,6,1.4300494
2008,12,3,0.52383089,1.1048754,6,1.2227627
2008,12,4,0.31166703,0.83199239,6,0.88845241
2008,12,5,-6.12896401E-03,0.61001587,7,0.61004663
2008,12,6,0.12765057,0.35073751,6,0.37324452
2008,12,7,0.19281991,0.61387914,6,0.64344937
2008,12,8,0.25764984,0.59984946,6,0.65284210
2008,12,9,0.30770227,0.68980759,6,0.75532460
2008,12,10,0.48106542,0.36056009,5,0.60118842
2008,12,11,0.73120910,0.26603705,5,0.77810186
2008,12,12,0.42452735,0.47449368,6,0.63668495
2008,12,13,0.31133699,1.0491754,6,1.0943947
2008,12,14,-2.44980399E-02,1.1200722,7,1.1203401
2008,12,15,2.67781187E-02,0.87698746,6,0.87739617
2008,12,16,-0.21081170,1.0086142,7,1.0304097
2008,12,17,-0.51169616,1.2425689,7,1.3438045
2008,12,18,-0.69619113,1.2266923,7,1.4104809
2008,12,19,-0.56842059,0.97765398,7,1.1308887
2008,12,20,-0.22496037,0.62319094,7,0.66255122
2008,12,21,-9.19680670E-02,0.37700963,7,0.38806492
2008,12,22,0.10007256,0.23099580,6,0.25174111
2008,12,23,0.19778185,2.47082133E-02,5,0.19931923
2008,12,24,0.54847455,4.49882150E-02,5,0.55031651
2008,12,25,0.94650197,-5.41361943E-02,4,0.94804889
2008,12,26,1.1238621,-7.02555254E-02,4,1.1260560
2008,12,27,1.2406578,0.13556279,5,1.2480421
2008,12,28,1.0541470,0.36563084,5,1.1157562
2008,12,29,0.83936256,0.26183495,5,0.87925369
2008,12,30,0.97238261,0.63970822,5,1.1639392
2008,12,31,0.91576034,0.74831218,5,1.1826192
2009,1,1,0.75177920,0.84546411,6,1.1313627
2009,1,2,0.19271207,0.86145169,6,0.88274395
2009,1,3,-4.14054804E-02,1.1389142,7,1.1396667
2009,1,4,-4.60966937E-02,1.1486201,7,1.1495447
2009,1,5,-2.14176998E-02,1.0529972,7,1.0532150
2009,1,6,4.90216017E-02,1.1202404,6,1.1213126
2009,1,7,-3.63270869E-03,1.2853674,7,1.2853725
2009,1,8,-7.13786557E-02,1.2134304,7,1.2155279
2009,1,9,3.21320109E-02,1.2703637,6,1.2707700
2009,1,10,0.27187833,1.1918997,6,1.2225149
2009,1,11,0.14192344,1.2872708,6,1.2950708
2009,1,12,-0.18832156,1.7727937,7,1.7827681
2009,1,13,-0.63597333,2.1238501,7,2.2170253
2009,1,14,-0.77761614,2.1374950,7,2.2745488
2009,1,15,-1.1239750,1.9635437,7,2.2624817
2009,1,16,-1.7407295,1.5966299,8,2.3620682
2009,1,17,-2.0944216,1.2757487,8,2.4523737
2009,1,18,-2.0547626,0.90136707,8,2.2437718
2009,1,19,-1.9892460,0.36897260,8,2.0231757
2009,1,20,-1.5629224,0.16968109,8,1.5721062
2009,1,21,-1.5324669,-0.32719290,1,1.5670067
2009,1,22,-1.2121400,-0.59842300,1,1.3518112
2009,1,23,-0.90723056,-0.70158696,1,1.1468617
2009,1,24,-0.59284484,-0.81323004,2,1.0063837
2009,1,25,-0.35829571,-0.75871646,2,0.83906287
2009,1,26,-0.18979281,-0.60589814,2,0.63492823
2009,1,27,1.43064130E-02,-0.70832992,3,0.70847440
2009,1,28,0.12881285,-0.61961591,3,0.63286382
2009,1,29,0.40001172,-0.50723183,3,0.64598256
2009,1,30,0.41470179,-0.48399231,3,0.63735873
2009,1,31,0.64771640,-0.40253776,4,0.76260948
2009,2,1,1.0004789,-8.10442194E-02,4,1.0037560
2009,2,2,1.2037505,-8.59243870E-02,4,1.2068132
2009,2,3,1.3882949,0.17069967,5,1.3987498
2009,2,4,1.8991728,0.55112082,5,1.9775215
2009,2,5,2.1218884,0.70778161,5,2.2368202
2009,2,6,2.0118394,0.52701199,5,2.0797210
2009,2,7,1.7964590,0.37769905,5,1.8357346
2009,2,8,1.4869919,0.60504186,5,1.6053724
2009,2,9,0.94579530,0.73039746,5,1.1949934
2009,2,10,0.69569236,0.68077081,5,0.97336364
2009,2,11,0.68135095,0.79240626,6,1.0450584
2009,2,12,0.70199388,0.77427244,6,1.0451283
2009,2,13,0.16442963,0.53088421,6,0.55576539
2009,2,14,-4.49501127E-02,0.48461181,7,0.48669201
2009,2,15,-0.13633460,0.22836800,7,0.26596817
2009,2,16,-0.16652550,0.20479682,7,0.26395544
2009,2,17,-0.18987025,0.19683462,7,0.27348599
2009,2,18,1.67216510E-02,0.16000809,6,0.16087946
2009,2,19,-9.23187733E-02,0.33975855,7,0.35207757
2009,2,20,-0.11078836,0.51374638,7,0.52555627
2009,2,21,0.10344617,0.28369340,6,0.30196533
2009,2,22,9.83101800E-02,-0.22271903,3,0.24345154
2009,2,23,0.18250653,-0.56646770,3,0.59514225
2009,2,24,0.29202580,-1.0843652,3,1.1229992
2009,2,25,0.52050006,-1.2012217,3,1.3091424
2009,2,26,0.59152019,-0.99543589,3,1.1579243
2009,2,27,0.98875284,-0.83340126,4,1.2931318
2009,2,28,1.0558864,-0.37200671,4,1.1195022
2009,3,1,1.0701822,-0.22080404,4,1.0927234
2009,3,2,1.1043389,-0.15023546,4,1.1145111
2009,3,3,0.96578765,0.12629372,5,0.97401017
2009,3,4,0.83202505,0.11217223,5,0.83955246
2009,3,5,0.67676473,1.36134764E-02,5,0.67690164
2009,3,6,0.73318094,-0.12725218,4,0.74414206
2009,3,7,0.42708901,0.16430983,5,0.45760545
2009,3,8,0.26611376,0.25686044,5,0.36985648
2009,3,9,-8.05773959E-02,0.21745557,7,0.23190437
2009,3,10,-0.61226588,0.35923126,8,0.70987087
2009,3,11,-1.0520362,0.29453388,8,1.0924882
2009,3,12,-1.2812752,0.34506395,8,1.3269269
2009,3,13,-1.2937948,0.26963875,8,1.3215938
2009,3,14,-1.0502282,0.24273305,8,1.0779140
2009,3,15,-0.55385631,0.22879966,8,0.59925467
2009,3,16,-0.22422996,0.31863815,7,0.38962719
2009,3,17,0.11636215,0.33011499,6,0.35002294
2009,3,18,0.31851295,0.41837034,6,0.52581769
2009,3,19,0.75888008,0.43272358,5,0.87358379
2009,3,20,0.72913510,0.75861907,6,1.0522076
2009,3,21,0.76790255,1.0613446,6,1.3100102
2009,3,22,0.56452447,0.99864310,6,1.1471599
2009,3,23,0.12629847,1.1986797,6,1.2053150
2009,3,24,-0.27400899,1.0173326,7,1.0535874
2009,3,25,-0.82105058,0.69352311,8,1.0747551
2009,3,26,-1.4828838,0.63990641,8,1.6150618
2009,3,27,-1.9053054,0.65978622,8,2.0163102
2009,3,28,-2.2059135,0.37357754,8,2.2373230
2009,3,29,-2.3826168,3.44153829E-02,8,2.3828654
2009,3,30,-2.4974360,-0.15670921,1,2.5023477
2009,3,31,-2.7547379,-0.45360371,1,2.7918339
2009,4,1,-2.7100949,-0.79981083,1,2.8256526
2009,4,2,-2.3344047,-1.1312809,1,2.5940783
2009,4,3,-1.8743757,-1.3283960,1,2.2973723
2009,4,4,-1.4411213,-1.3710624,1,1.9891311
2009,4,5,-1.1128547,-1.3449855,2,1.7456894
2009,4,6,-0.86849546,-1.6614065,2,1.8747149
2009,4,7,-0.89187789,-1.9299366,2,2.1260531
2009,4,8,-0.56381798,-2.1332097,2,2.2064619
2009,4,9,-0.41450021,-2.3505516,2,2.3868186
2009,4,10,-0.46453983,-2.4848375,2,2.5278873
2009,4,11,-0.39413065,-2.2693310,2,2.3033025
2009,4,12,0.32664371,-2.3387628,3,2.3614631
2009,4,13,1.0466006,-2.2362556,3,2.4690509
2009,4,14,1.4724259,-1.9297284,3,2.4273214
2009,4,15,2.0190158,-1.1774544,4,2.3372684
2009,4,16,2.2634027,-0.38177791,4,2.2953749
2009,4,17,2.1903791,9.03451964E-02,5,2.1922414
2009,4,18,2.0288186,0.77864724,5,2.1731076
2009,4,19,1.7705244,1.1716151,5,2.1230729
2009,4,20,1.8802073,1.2645094,5,2.2658691
2009,4,21,1.7450607,1.1757025,5,2.1041656
2009,4,22,1.6910037,1.3534811,5,2.1659651
2009,4,23,1.3944674,1.5858291,6,2.1117275
2009,4,24,1.2774153,1.7890441,6,2.1982877
2009,4,25,0.98566467,1.9068532,6,2.1465378
2009,4,26,0.52523875,2.1128054,6,2.1771133
2009,4,27,-8.62084031E-02,2.1002100,7,2.1019785
2009,4,28,-0.67319208,2.0020003,7,2.1121535
2009,4,29,-0.86401206,1.8405951,7,2.0332997
2009,4,30,-1.0161999,1.8383547,7,2.1005263
2009,5,1,-1.5035429,1.7469251,7,2.3048620
2009,5,2,-1.4463230,1.2713403,8,1.9256574
2009,5,3,-1.3656173,1.3166461,8,1.8969626
2009,5,4,-1.3123351,1.1132432,8,1.7209108
2009,5,5,-1.2219654,1.0229944,8,1.5936489
2009,5,6,-0.74253988,1.0301530,7,1.2698743
2009,5,7,-0.63855183,1.0886739,7,1.2621250
2009,5,8,-0.58979642,0.91708827,7,1.0903718
2009,5,9,-0.67264366,0.76401216,7,1.0179214
2009,5,10,-0.88417053,0.74407357,8,1.1555964
2009,5,11,-0.78144145,0.56249279,8,0.96283376
2009,5,12,-0.80010372,0.48033163,8,0.93321192
2009,5,13,-0.52282894,0.28854370,8,0.59716630
2009,5,14,-0.42777517,0.20753996,8,0.47546232
2009,5,15,-0.47133419,0.14218923,8,0.49231464
2009,5,16,-0.63527662,0.35027018,8,0.72544163
2009,5,17,-0.20566696,0.59963351,7,0.63392365
2009,5,18,9.74379852E-02,0.81864101,6,0.82441938
2009,5,19,-0.10063978,1.1378354,7,1.1422775
2009,5,20,-7.53888562E-02,1.4627039,7,1.4646454
2009,5,21,-0.38467672,1.3167913,7,1.3718293
2009,5,22,-0.57492304,1.4481146,7,1.5580670
2009,5,23,-0.55278468,1.1392016,7,1.2662351
2009,5,24,-0.65472788,0.77919090,7,1.0177461
2009,5,25,-0.47225556,0.61891347,7,0.77851093
2009,5,26,-0.38139528,0.63785583,7,0.74318397
2009,5,27,-0.38450781,0.50146347,7,0.63191128
2009,5,28,-5.99869825E-02,0.33192030,7,0.33729738
2009,5,29,0.32785654,0.52166283,6,0.61613476
2009,5,30,0.65677088,0.79745716,6,1.0330952
2009,5,31,0.59005773,0.87076300,6,1.0518538
2009,6,1,0.51035506,1.1533935,6,1.2612609
2009,6,2,0.65790892,1.2310091,6,1.3957893
2009,6,3,0.54334217,1.3278036,6,1.4346718
2009,6,4,0.29907686,1.3739511,6,1.4061254
2009,6,5,0.33574486,1.4158931,6,1.4551555
2009,6,6,0.16953367,1.5883434,6,1.5973655
2009,6,7,-4.07277793E-02,1.6254141,7,1.6259242
2009,6,8,-0.34228179,1.7911141,7,1.8235258
2009,6,9,-0.86873287,1.8327138,7,2.0281856
2009,6,10,-1.1893412,1.6776181,7,2.0564375
2009,6,11,-1.5177633,1.3987161,8,2.0639796
2009,6,12,-1.7610765,1.2981489,8,2.1878257
2009,6,13,-1.7560499,1.1525766,8,2.1005104
2009,6,14,-1.5018173,0.97040206,8,1.7880535
2009,6,15,-1.1250685,0.81415153,8,1.3887484
2009,6,16,-1.0963408,0.60434353,8,1.2518762
2009,6,17,-1.0882860,0.86281019,8,1.3888153
2009,6,18,-1.2823284,0.70861584,8,1.4650947
2009,6,19,-1.5097210,0.85356814,8,1.7343115
2009,6,20,-1.4954034,0.83859730,8,1.7144902
2009,6,21,-1.2086964,0.52234674,8,1.3167357
2009,6,22,-1.0915363,0.12936631,8,1.0991757
2009,6,23,-1.1290390,2.40118876E-02,8,1.1292944
2009,6,24,-1.1706469,-0.28929496,1,1.2058631
2009,6,25,-1.1374727,-0.29870486,1,1.1760395
2009,6,26,-1.0889242,-0.54145527,1,1.2161125
2009,6,27,-1.0344069,-0.38562313,1,1.1039488
2009,6,28,-0.79070264,-0.34118518,1,0.86117244
2009,6,29,-0.81752747,-0.50991523,1,0.96351689
2009,6,30,-0.64263117,-0.72023147,2,0.96525031
2009,7,1,-0.37068105,-0.47382769,2,0.60159552
2009,7,2,-0.32769778,-0.36788860,2,0.49267417
2009,7,3,-0.33681348,-0.19360302,1,0.38849124
2009,7,4,-0.31813520,-0.31184360,1,0.44548449
2009,7,5,-0.42382956,-0.37681460,1,0.56711614
2009,7,6,-0.32484132,-0.31845239,1,0.45489976
2009,7,7,-0.53091890,-0.24691986,1,0.58552903
2009,7,8,-0.40885592,-0.13795772,1,0.43150374
2009,7,9,-0.25354144,-0.14927107,1,0.29421949
2009,7,10,-0.14889303,-0.29732311,2,0.33252093
2009,7,11,0.21308750,-0.35337645,3,0.41265142
2009,7,12,0.73541230,-0.48012081,4,0.87826377
2009,7,13,1.1062081,-0.50961620,4,1.2179512
2009,7,14,0.96435177,-0.54007262,4,1.1052840
2009,7,15,0.73154402,-0.28202191,4,0.78402364
2009,7,16,0.87137747,5.53560629E-02,5,0.87313396
2009,7,17,0.62838858,6.26262352E-02,5,0.63150162
2009,7,18,0.14762843,0.10159554,5,0.17920883
2009,7,19,0.19543631,-0.12758589,4,0.23339561
2009,7,20,0.54428154,-1.57895330E-02,4,0.54451048
2009,7,21,0.31615788,0.17928296,5,0.36345315
2009,7,22,0.32798639,0.19239967,5,0.38025346
2009,7,23,0.27173999,0.24932688,5,0.36879063
2009,7,24,0.24932612,0.39106905,6,0.46378714
2009,7,25,0.35830849,0.58475423,6,0.68580061
2009,7,26,0.32565978,0.43964890,6,0.54712468
2009,7,27,0.54199910,0.57724392,6,0.79181665
2009,7,28,0.69614291,0.69272643,5,0.98208189
2009,7,29,0.56197292,0.69402820,6,0.89302224
2009,7,30,0.42591396,0.77561450,6,0.88486189
2009,7,31,0.31112862,0.80378497,6,0.86189979
2009,8,1,0.31555697,0.70548749,6,0.77284467
2009,8,2,0.11504573,0.91512316,6,0.92232633
2009,8,3,2.76148096E-02,0.89693707,6,0.89736205
2009,8,4,1.96565874E-02,0.90507966,6,0.90529311
2009,8,5,-0.17631760,0.72017705,7,0.74144650
2009,8,6,-0.32717010,0.63705140,7,0.71615279
2009,8,7,-0.37939131,0.56738788,7,0.68254435
2009,8,8,-0.14267428,0.36423537,7,0.39118201
2009,8,9,-0.16751102,-9.99297649E-02,1,0.19505358
2009,8,10,-0.53070122,-0.66277003,2,0.84906298
2009,8,11,-0.73352402,-0.71755719,1,1.0261315
2009,8,12,-1.0841461,-1.0074189,1,1.4799546
2009,8,13,-1.4134172,-1.3227599,1,1.9358311
2009,8,14,-1.7936522,-1.6871058,1,2.4624202
2009,8,15,-1.5038352,-1.7467300,2,2.3049047
2009,8,16,-1.4171339,-1.8486615,2,2.3293386
2009,8,17,-1.2572871,-1.4859648,2,1.9464999
2009,8,18,-1.2432753,-1.4734251,2,1.9278784
2009,8,19,-1.2367525,-1.1075041,1,1.6601572
2009,8,20,-1.2054805,-0.69319224,1,1.3905749
2009,8,21,-0.98800814,-0.40995887,1,1.0696852
2009,8,22,-1.0097905,-0.53849161,1,1.1443995
2009,8,23,-0.89675462,-0.45146790,1,1.0039881
2009,8,24,-0.66392630,-0.30819032,1,0.73196954
2009,8,25,-0.61359400,-0.43174917,1,0.75026995
2009,8,26,-0.57588398,-0.40096441,1,0.70172274
2009,8,27,-0.33916020,-0.41516435,2,0.53608865
2009,8,28,2.31868941E-02,-0.69131047,3,0.69169921
2009,8,29,0.17386523,-0.87255335,3,0.88970691
2009,8,30,0.29784378,-0.81017953,3,0.86319274
2009,8,31,0.65481919,-0.63532722,4,0.91237539
2009,9,1,1.1590627,-0.64628786,4,1.3270699
2009,9,2,1.4888462,-0.68873197,4,1.6404312
2009,9,3,1.7708477,-0.94215369,4,2.0058801
2009,9,4,1.8541207,-0.82850426,4,2.0308084
2009,9,5,1.9965926,-0.55381495,4,2.0719781
2009,9,6,2.0613878,-0.35654393,4,2.0919950
2009,9,7,2.0364513,-0.18335238,4,2.0446887
2009,9,8,1.9010196,-0.14608712,4,1.9066244
2009,9,9,1.5416504,5.62475584E-02,5,1.5426762
2009,9,10,1.2746866,-0.12748607,4,1.2810458
2009,9,11,0.95915610,-0.28660509,4,1.0010608
2009,9,12,0.53590631,-0.56612927,3,0.77954984
2009,9,13,0.36861849,-1.0187706,3,1.0834081
2009,9,14,0.53835177,-1.0469118,3,1.1772201
2009,9,15,0.69098955,-1.3689009,3,1.5334133
2009,9,16,0.98770422,-1.1881976,3,1.5451127
2009,9,17,1.2839596,-1.0615391,4,1.6659584
2009,9,18,1.4928879,-0.73587477,4,1.6643996
2009,9,19,1.6302298,-0.25533119,4,1.6501040
2009,9,20,1.8589578,8.30048509E-03,5,1.8589764
2009,9,21,1.7775031,-5.85795268E-02,4,1.7784681
2009,9,22,1.7015196,4.59515415E-02,5,1.7021400
2009,9,23,1.9892788,-3.21468748E-02,4,1.9895384
2009,9,24,2.0520549,5.45907393E-03,5,2.0520620
2009,9,25,1.8359978,0.29673478,5,1.8598224
2009,9,26,1.6851085,0.11543998,5,1.6890581
2009,9,27,1.6515974,0.21071897,5,1.6649854
2009,9,28,1.9544829,0.17961147,5,1.9627185
2009,9,29,1.9108241,0.21359110,5,1.9227246
2009,9,30,1.8091297,-8.47687498E-02,4,1.8111145
2009,10,1,1.7863214,-0.24384646,4,1.8028880
2009,10,2,1.4816850,-0.16491714,4,1.4908347
2009,10,3,1.4669325,-0.18954937,4,1.4791281
2009,10,4,1.2340312,-4.99825589E-02,4,1.2350430
2009,10,5,0.99324220,-0.20575491,4,1.0143299
2009,10,6,1.0278373,-0.14041214,4,1.0373837
2009,10,7,1.0431881,6.20195121E-02,5,1.0450301
2009,10,8,1.1406165,0.29889625,5,1.1791290
2009,10,9,0.74213958,0.25165206,5,0.78364527
2009,10,10,0.26392043,0.10265926,5,0.28318352
2009,10,11,1.20323217E-02,0.18482679,6,0.18521802
2009,10,12,8.70939940E-02,0.21481936,6,0.23180319
2009,10,13,-3.99450660E-02,0.34177366,7,0.34410006
2009,10,14,-5.52776195E-02,0.42733189,7,0.43089229
2009,10,15,-0.21466775,0.52235949,7,0.56474918
2009,10,16,-0.45317617,0.34411159,8,0.56901795
2009,10,17,-0.42001095,0.30155376,8,0.51705307
2009,10,18,-0.41908425,0.17305160,8,0.45340762
2009,10,19,-0.69696289,2.59211771E-02,8,0.69744474
2009,10,20,-0.79791790,-0.24233465,1,0.83390588
2009,10,21,-0.93529451,-0.21471667,1,0.95962447
2009,10,22,-0.87250435,-9.02335793E-02,1,0.87715787
2009,10,23,-0.90212679,0.11604568,8,0.90955997
2009,10,24,-0.79708439,0.27891758,8,0.84447533
2009,10,25,-0.86159253,0.44784319,8,0.97103304
2009,10,26,-0.94499373,0.60760128,8,1.1234734
2009,10,27,-1.0534467,0.30581099,8,1.0969367
2009,10,28,-1.5846252,0.22656727,8,1.6007404
2009,10,29,-1.8634317,-6.82211369E-02,1,1.8646802
2009,10,30,-1.7239444,-0.30119658,1,1.7500583
2009,10,31,-1.9102478,-0.54913557,1,1.9876108
2009,11,1,-1.9534899,-0.68859106,1,2.0712991
2009,11,2,-1.8491961,-1.0072985,1,2.1057484
2009,11,3,-1.6215944,-1.1650488,1,1.9967241
2009,11,4,-1.4164250,-1.7069067,2,2.2180600
2009,11,5,-0.96607405,-1.9256264,2,2.1543760
2009,11,6,-0.28561920,-2.3449006,2,2.3622315
2009,11,7,4.14561592E-02,-2.4402168,3,2.4405689
2009,11,8,0.30156070,-2.4620407,3,2.4804401
2009,11,9,0.57788599,-2.3165967,3,2.3875873
2009,11,10,0.93709159,-2.1227949,3,2.3204308
2009,11,11,0.87034976,-2.1177065,3,2.2895830
2009,11,12,0.41494513,-2.0707161,3,2.1118817
2009,11,13,0.52592665,-1.7393299,3,1.8171041
